label,word,count,rank
2,byelaw,0,945.0
2,bye,0,946.0
2,buyer,0,947.0
2,buyback,0,948.0
2,business,0,949.0
2,bond,0,950.0
2,building,0,951.0
2,build,0,952.0
2,brokerage,0,953.0
2,broker,0,954.0
2,brochure,0,955.0
2,borrowing,0,956.0
2,borrow,0,957.0
2,cancellation,0,958.0
2,capital,0,959.0
2,capitalization,0,960.0
2,carry,0,961.0
2,chief,0,962.0
2,cheque,0,963.0
2,chartered,0,964.0
2,chairpersonship,0,965.0
2,chairperson,0,966.0
2,chairman,0,967.0
2,certify,0,968.0
2,certification,0,969.0
2,central,0,970.0
2,cent,0,971.0
2,cause,0,972.0
2,category,0,973.0
2,cast,0,974.0
2,cash,0,975.0
2,case,0,976.0
2,bonus,0,977.0
2,benefit,0,978.0
2,arbitration,0,979.0
2,assessment,0,980.0
2,auditing,0,981.0
2,audited,0,982.0
2,attract,0,983.0
2,attachment,0,984.0
2,association,0,985.0
2,assignment,0,986.0
2,assign,0,987.0
2,assess,0,988.0
2,beneficial,0,989.0
2,aspect,0,990.0
2,ascribe,0,991.0
2,article,0,992.0
2,arrive,0,993.0
2,arrangement,0,994.0
2,arise,0,995.0
2,area,0,996.0
2,authorise,0,997.0
2,authorised,0,998.0
2,authorize,0,999.0
2,authorized,0,1000.0
2,belong,0,1001.0
2,behalf,0,1002.0
2,bearing,0,1003.0
2,basis,0,1004.0
2,bankruptcy,0,1005.0
2,banking,0,1006.0
2,banker,0,1007.0
2,bank,0,1008.0
2,ballot,0,1009.0
2,balancing,0,1010.0
2,b,0,1011.0
2,avoid,0,1012.0
2,average,0,1013.0
2,available,0,1014.0
2,automatic,0,1015.0
2,detrimental,0,1016.0
2,device,0,1017.0
2,majority,0,1018.0
2,immediately,0,1019.0
2,incidental,0,1020.0
2,incapacitation,0,1021.0
2,inapplicable,0,1022.0
2,implementation,0,1023.0
2,implement,0,1024.0
2,impact,0,1025.0
2,imp,0,1026.0
2,immediate,0,1027.0
2,incorporate,0,1028.0
2,image,0,1029.0
2,illiquid,0,1030.0
2,iii,0,1031.0
2,ii,0,1032.0
2,ifrs,0,1033.0
2,ies,0,1034.0
2,idrs,0,1035.0
2,income,0,1036.0
2,increase,0,1037.0
2,gaap,0,1038.0
2,informant,0,1039.0
2,insider,0,1040.0
2,inquiry,0,1041.0
2,initiation,0,1042.0
2,initiate,0,1043.0
2,inheritor,0,1044.0
2,inheritance,0,1045.0
2,ingress,0,1046.0
2,inferior,0,1047.0
2,incur,0,1048.0
2,individually,0,1049.0
2,indirectly,0,1050.0
2,indirect,0,1051.0
2,indigent,0,1052.0
2,indicate,0,1053.0
2,indian,0,1054.0
2,ind,0,1055.0
2,idr,0,1056.0
2,identity,0,1057.0
2,identification,0,1058.0
2,govern,0,1059.0
2,ground,0,1060.0
2,grants,0,1061.0
2,grant,0,1062.0
2,grade,0,1063.0
2,government,0,1064.0
2,governing,0,1065.0
2,governance,0,1066.0
2,good,0,1067.0
2,identifiable,0,1068.0
2,global,0,1069.0
2,geographical,0,1070.0
2,generating,0,1071.0
2,generate,0,1072.0
2,generality,0,1073.0
2,general,0,1074.0
2,gebs,0,1075.0
2,guarantee,0,1076.0
2,guidance,0,1077.0
2,half,0,1078.0
2,handle,0,1079.0
2,icai,0,1080.0
2,ic,0,1081.0
2,ia,0,1082.0
2,hypothecation,0,1083.0
2,hypothecatee,0,1084.0
2,hpac,0,1085.0
2,house,0,1086.0
2,home,0,1087.0
2,holding,0,1088.0
2,holders,0,1089.0
2,holdco,0,1090.0
2,history,0,1091.0
2,high,0,1092.0
2,herre,0,1093.0
2,hereinafter,0,1094.0
2,insolvency,0,1095.0
2,inspection,0,1096.0
2,instance,0,1097.0
2,legislation,0,1098.0
2,lien,0,1099.0
2,liability,0,1100.0
2,levy,0,1101.0
2,level,0,1102.0
2,letter,0,1103.0
2,lender,0,1104.0
2,legitimate,0,1105.0
2,legal,0,1106.0
2,kra,0,1107.0
2,lease,0,1108.0
2,lead,0,1109.0
2,law,0,1110.0
2,laundering,0,1111.0
2,large,0,1112.0
2,lakh,0,1113.0
2,laches,0,1114.0
2,like,0,1115.0
2,limit,0,1116.0
2,limitation,0,1117.0
2,limited,0,1118.0
2,maintenance,0,1119.0
2,maintain,0,1120.0
2,low,0,1121.0
2,lot,0,1122.0
2,loss,0,1123.0
2,long,0,1124.0
2,lock,0,1125.0
2,location,0,1126.0
2,locate,0,1127.0
2,llp,0,1128.0
2,listing,0,1129.0
2,listed,0,1130.0
2,list,0,1131.0
2,liquidation,0,1132.0
2,line,0,1133.0
2,able,0,1134.0
2,knowledge,0,1135.0
2,institution,0,1136.0
2,interim,0,1137.0
2,invest,0,1138.0
2,inventory,0,1139.0
2,intimation,0,1140.0
2,intimate,0,1141.0
2,international,0,1142.0
2,internal,0,1143.0
2,intermediaries,0,1144.0
2,interfere,0,1145.0
2,know,0,1146.0
2,interested,0,1147.0
2,intention,0,1148.0
2,intend,0,1149.0
2,integrity,0,1150.0
2,insurance,0,1151.0
2,instrument,0,1152.0
2,instruction,0,1153.0
2,investee,0,1154.0
2,investigate,0,1155.0
2,investigation,0,1156.0
2,invitation,0,1157.0
2,key,0,1158.0
2,jurisdiction,0,1159.0
2,judicial,0,1160.0
2,jointly,0,1161.0
2,joint,0,1162.0
2,j,0,1163.0
2,iv,0,1164.0
2,item,0,1165.0
2,issuing,0,1166.0
2,issuer,0,1167.0
2,issuance,0,1168.0
2,irrespective,0,1169.0
2,ipo,0,1170.0
2,iof,0,1171.0
2,involve,0,1172.0
2,gain,0,1173.0
2,g,0,1174.0
2,difference,0,1175.0
2,employ,0,1176.0
2,enhancement,0,1177.0
2,engage,0,1178.0
2,enforcement,0,1179.0
2,end,0,1180.0
2,encumbrance,0,1181.0
2,empower,0,1182.0
2,employer,0,1183.0
2,electronic,0,1184.0
2,ensure,0,1185.0
2,election,0,1186.0
2,eighty,0,1187.0
2,efficient,0,1188.0
2,educative,0,1189.0
2,education,0,1190.0
2,economic,0,1191.0
2,earning,0,1192.0
2,enquiry,0,1193.0
2,enter,0,1194.0
2,future,0,1195.0
2,equivalent,0,1196.0
2,evaluate,0,1197.0
2,establish,0,1198.0
2,esps,0,1199.0
2,esp,0,1200.0
2,esos,0,1201.0
2,escrow,0,1202.0
2,erstwhile,0,1203.0
2,equity,0,1204.0
2,entire,0,1205.0
2,equal,0,1206.0
2,entry,0,1207.0
2,entity,0,1208.0
2,entitlement,0,1209.0
2,entitled,0,1210.0
2,entitle,0,1211.0
2,entitie,0,1212.0
2,earmark,0,1213.0
2,e,0,1214.0
2,duty,0,1215.0
2,directors,0,1216.0
2,discussion,0,1217.0
2,discuss,0,1218.0
2,discrepancy,0,1219.0
2,disclose,0,1220.0
2,disciplinary,0,1221.0
2,discharge,0,1222.0
2,disaster,0,1223.0
2,director,0,1224.0
2,duly,0,1225.0
2,directly,0,1226.0
2,direction,0,1227.0
2,direct,0,1228.0
2,diligence,0,1229.0
2,digital,0,1230.0
2,differential,0,1231.0
2,different,0,1232.0
2,disgorge,0,1233.0
2,disgorgement,0,1234.0
2,disposal,0,1235.0
2,dispose,0,1236.0
2,draft,0,1237.0
2,domain,0,1238.0
2,document,0,1239.0
2,dm,0,1240.0
2,division,0,1241.0
2,dividend,0,1242.0
2,divide,0,1243.0
2,divest,0,1244.0
2,diversify,0,1245.0
2,distributor,0,1246.0
2,distribute,0,1247.0
2,distinct,0,1248.0
2,dissemination,0,1249.0
2,disseminate,0,1250.0
2,dispute,0,1251.0
2,evaluation,0,1252.0
2,event,0,1253.0
2,evidence,0,1254.0
2,fine,0,1255.0
2,force,0,1256.0
2,foot,0,1257.0
2,following,0,1258.0
2,follow,0,1259.0
2,flow,0,1260.0
2,fix,0,1261.0
2,fit,0,1262.0
2,finding,0,1263.0
2,female,0,1264.0
2,financial,0,1265.0
2,finance,0,1266.0
2,final,0,1267.0
2,filing,0,1268.0
2,file,0,1269.0
2,figure,0,1270.0
2,fiduciary,0,1271.0
2,forfeiture,0,1272.0
2,form,0,1273.0
2,formality,0,1274.0
2,format,0,1275.0
2,furnish,0,1276.0
2,functioning,0,1277.0
2,function,0,1278.0
2,fulfill,0,1279.0
2,fulfil,0,1280.0
2,fugitive,0,1281.0
2,fresh,0,1282.0
2,free,0,1283.0
2,framework,0,1284.0
2,fractional,0,1285.0
2,fraction,0,1286.0
2,forward,0,1287.0
2,formulation,0,1288.0
2,formulate,0,1289.0
2,formulae,0,1290.0
2,fiduciarie,0,1291.0
2,feature,0,1292.0
2,ex,0,1293.0
2,exemption,0,1294.0
2,expiry,0,1295.0
2,expertise,0,1296.0
2,experience,0,1297.0
2,expense,0,1298.0
2,expect,0,1299.0
2,exit,0,1300.0
2,exercise,0,1301.0
2,executive,0,1302.0
2,feasibility,0,1303.0
2,execution,0,1304.0
2,execute,0,1305.0
2,exclusively,0,1306.0
2,exclude,0,1307.0
2,exchange,0,1308.0
2,excess,0,1309.0
2,exceed,0,1310.0
2,explanation,0,1311.0
2,explanatory,0,1312.0
2,expression,0,1313.0
2,extent,0,1314.0
2,favour,0,1315.0
2,far,0,1316.0
2,false,0,1317.0
2,fall,0,1318.0
2,faith,0,1319.0
2,fair,0,1320.0
2,fail,0,1321.0
2,factor,0,1322.0
2,fact,0,1323.0
2,facility,0,1324.0
2,face,0,1325.0
2,f,0,1326.0
2,extinguishment,0,1327.0
2,extinguish,0,1328.0
2,external,0,1329.0
2,yield,0,1330.0
